WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
42,New York,US Open,9/1/23,Grand Slam,Outdoor,Hard,2nd Round,3,Kasatkina D.,Kenin S.,14,101,2560,692,2,6,6,4,6,4,2,1,Completed,1.44,2.75,1.41,3.13,1.44,3.21,1.4,2.98
42,New York,US Open,9/1/23,Grand Slam,Outdoor,Hard,2nd Round,3,Bouzkova M.,Martic P.,31,37,1393,1323,6,1,6,2,,,2,0,Completed,1.67,2.2,1.78,2.14,1.82,2.2,1.73,2.13
42,New York,US Open,9/1/23,Grand Slam,Outdoor,Hard,2nd Round,3,Jabeur O.,Noskova L.,5,41,4831,1174,7,6,4,6,6,3,2,1,Completed,1.53,2.5,1.61,2.46,1.61,2.55,1.55,2.45
42,New York,US Open,9/1/23,Grand Slam,Outdoor,Hard,2nd Round,3,Minnen G.,Vickery S.,97,204,721,352,6,3,4,6,6,4,2,1,Completed,1.53,2.5,1.55,2.6,1.56,2.72,1.52,2.55
42,New York,US Open,9/1/23,Grand Slam,Outdoor,Hard,2nd Round,3,Pegula J.,Tig P.M.,3,700,5945,46,6,3,6,1,,,2,0,Completed,1.02,19,1.02,33.91,1.02,33.91,1.01,18.86
42,New York,US Open,9/1/23,Grand Slam,Outdoor,Hard,3rd Round,3,Muchova K.,Townsend T.,10,132,2995,551,7,6,6,3,,,2,0,Completed,1.2,4.5,1.23,4.67,1.23,4.84,1.21,4.51
42,New York,US Open,9/1/23,Grand Slam,Outdoor,Hard,3rd Round,3,Wang Xin.,Schmiedlova A.,53,64,1031,907,4,6,6,3,6,2,2,1,Completed,1.36,3.2,1.37,3.37,1.41,3.44,1.36,3.2
42,New York,US Open,9/1/23,Grand Slam,Outdoor,Hard,3rd Round,3,Swiatek I.,Juvan K.,1,145,9955,503,6,0,6,1,,,2,0,Completed,1.02,19,1.02,27.61,1.03,27.61,1.01,18.69
42,New York,US Open,9/1/23,Grand Slam,Outdoor,Hard,3rd Round,3,Ostapenko J.,Pera B.,21,73,2160,844,4,6,6,3,6,3,2,1,Completed,1.22,4.33,1.29,4.06,1.29,4.33,1.25,3.99
42,New York,US Open,9/1/23,Grand Slam,Outdoor,Hard,3rd Round,3,Wozniacki C.,Brady J.,623,433,61,129,4,6,6,3,6,1,2,1,Completed,1.73,2.1,1.81,2.13,1.89,2.13,1.77,2.07
42,New York,US Open,9/2/23,Grand Slam,Outdoor,Hard,3rd Round,3,Gauff C.,Mertens E.,6,32,4595,1389,3,6,6,3,6,0,2,1,Completed,1.13,6,1.18,5.61,1.18,6,1.15,5.55
42,New York,US Open,9/2/23,Grand Slam,Outdoor,Hard,3rd Round,3,Bencic B.,Zhu L.,13,44,2605,1168,7,6,2,6,6,3,2,1,Completed,1.33,3.4,1.37,3.39,1.37,3.5,1.34,3.25
42,New York,US Open,9/2/23,Grand Slam,Outdoor,Hard,3rd Round,3,Cirstea S.,Rybakina E.,30,4,1400,5670,6,3,6,7,6,4,2,1,Completed,3.75,1.29,3.63,1.34,3.75,1.35,3.53,1.3
42,New York,US Open,9/2/23,Grand Slam,Outdoor,Hard,3rd Round,3,Kasatkina D.,Minnen G.,14,97,2560,721,6,3,6,4,,,2,0,Completed,1.29,3.75,1.33,3.7,1.34,3.75,1.3,3.58
42,New York,US Open,9/2/23,Grand Slam,Outdoor,Hard,3rd Round,3,Sabalenka A.,Burel C.,2,62,8746,935,6,1,6,1,,,2,0,Completed,1.06,10,1.08,10.31,1.09,10.31,1.07,8.81
42,New York,US Open,9/2/23,Grand Slam,Outdoor,Hard,3rd Round,3,Keys M.,Samsonova L.,17,15,2290,2525,5,7,6,2,6,2,2,1,Completed,1.91,1.91,1.87,2.04,1.92,2.04,1.86,1.96
42,New York,US Open,9/2/23,Grand Slam,Outdoor,Hard,3rd Round,3,Zheng Q.,Bronzetti L.,23,76,1823,830,6,3,4,6,6,4,2,1,Completed,1.17,5,1.19,5.47,1.2,5.8,1.17,5.19
42,New York,US Open,9/2/23,Grand Slam,Outdoor,Hard,3rd Round,3,Pegula J.,Svitolina E.,3,26,5945,1679,6,4,4,6,6,2,2,1,Completed,1.33,3.4,1.34,3.63,1.36,3.63,1.32,3.4
42,New York,US Open,9/3/23,Grand Slam,Outdoor,Hard,3rd Round,3,Stearns P.,Boulter K.,59,61,956,947,6,4,6,3,,,2,0,Completed,1.73,2.1,1.71,2.27,1.73,2.29,1.68,2.2
42,New York,US Open,9/3/23,Grand Slam,Outdoor,Hard,3rd Round,3,Jabeur O.,Bouzkova M.,5,31,4831,1393,5,7,7,6,6,3,2,1,Completed,1.67,2.2,1.61,2.47,1.68,2.48,1.61,2.34
42,New York,US Open,9/3/23,Grand Slam,Outdoor,Hard,3rd Round,3,Vondrousova M.,Alexandrova E.,9,20,3401,2190,6,2,6,1,,,2,0,Completed,1.36,3.2,1.4,3.23,1.4,3.27,1.36,3.16
42,New York,US Open,9/3/23,Grand Slam,Outdoor,Hard,4th Round,3,Muchova K.,Wang Xin.,10,53,2995,1031,6,3,5,7,6,1,2,1,Completed,1.17,5,1.18,5.78,1.22,5.8,1.18,5.08
42,New York,US Open,9/3/23,Grand Slam,Outdoor,Hard,4th Round,3,Cirstea S.,Bencic B.,30,13,1400,2605,6,3,6,3,,,2,0,Completed,2.38,1.57,2.36,1.67,2.41,1.67,2.32,1.61
42,New York,US Open,9/3/23,Grand Slam,Outdoor,Hard,4th Round,3,Gauff C.,Wozniacki C.,6,623,4595,61,6,3,3,6,6,1,2,1,Completed,1.2,4.5,1.23,4.69,1.28,4.82,1.21,4.49
42,New York,US Open,9/4/23,Grand Slam,Outdoor,Hard,4th Round,3,Ostapenko J.,Swiatek I.,21,1,2160,9955,3,6,6,3,6,1,2,1,Completed,6,1.13,7.44,1.13,7.44,1.15,6.29,1.12
42,New York,US Open,9/4/23,Grand Slam,Outdoor,Hard,4th Round,3,Vondrousova M.,Stearns P.,9,59,3401,956,6,7,6,3,6,2,2,1,Completed,1.14,5.5,1.15,6.45,1.18,6.67,1.15,5.73
42,New York,US Open,9/4/23,Grand Slam,Outdoor,Hard,4th Round,3,Keys M.,Pegula J.,17,3,2290,5945,6,1,6,3,,,2,0,Completed,2.5,1.53,2.46,1.62,2.5,1.64,2.4,1.58
42,New York,US Open,9/4/23,Grand Slam,Outdoor,Hard,4th Round,3,Zheng Q.,Jabeur O.,23,5,1823,4831,6,2,6,4,,,2,0,Completed,2.3,1.62,2.42,1.64,2.45,1.69,2.27,1.64
42,New York,US Open,9/5/23,Grand Slam,Outdoor,Hard,4th Round,3,Sabalenka A.,Kasatkina D.,2,14,8746,2560,6,1,6,3,,,2,0,Completed,1.29,3.75,1.27,4.22,1.3,4.3,1.27,3.89
42,New York,US Open,9/5/23,Grand Slam,Outdoor,Hard,Quarterfinals,3,Gauff C.,Ostapenko J.,6,21,4595,2160,6,0,6,2,,,2,0,Completed,1.36,3.2,1.41,3.16,1.42,3.2,1.39,3.06
42,New York,US Open,9/6/23,Grand Slam,Outdoor,Hard,Quarterfinals,3,Muchova K.,Cirstea S.,10,30,2995,1400,6,0,6,3,,,2,0,Completed,1.44,2.75,1.51,2.75,1.53,2.8,1.48,2.68
42,New York,US Open,9/6/23,Grand Slam,Outdoor,Hard,Quarterfinals,3,Sabalenka A.,Zheng Q.,2,23,8746,1823,6,1,6,4,,,2,0,Completed,1.25,4,1.29,4.03,1.32,4.05,1.28,3.81
42,New York,US Open,9/7/23,Grand Slam,Outdoor,Hard,Quarterfinals,3,Keys M.,Vondrousova M.,17,9,2290,3401,6,1,6,4,,,2,0,Completed,1.73,2.1,1.8,2.13,1.81,2.18,1.76,2.09
42,New York,US Open,9/8/23,Grand Slam,Outdoor,Hard,Semifinals,3,Gauff C.,Muchova K.,6,10,4595,2995,6,4,7,5,,,2,0,Completed,1.5,2.63,1.53,2.69,1.54,2.78,1.5,2.61
42,New York,US Open,9/8/23,Grand Slam,Outdoor,Hard,Semifinals,3,Sabalenka A.,Keys M.,2,17,8746,2290,0,6,7,6,7,6,2,1,Completed,1.36,3.2,1.41,3.19,1.41,3.4,1.38,3.12
42,New York,US Open,9/9/23,Grand Slam,Outdoor,Hard,The Final,3,Gauff C.,Sabalenka A.,6,2,4595,8746,2,6,6,3,6,2,2,1,Completed,2,1.83,2.15,1.79,2.19,1.83,2.09,1.77
43,Osaka,Japan Open,9/11/23,WTA250,Outdoor,Hard,1st Round,3,Podoroska N.,Yuan Y.,71,137,866,531,6,4,3,6,7,5,2,1,Completed,1.8,2,1.84,2.04,1.89,2.05,1.82,1.98
43,Osaka,Japan Open,9/11/23,WTA250,Outdoor,Hard,1st Round,3,Krueger A.,Baindl K.,123,84,577,790,6,2,6,3,,,2,0,Completed,1.73,2.1,1.83,2.05,1.83,2.23,1.73,2.09
43,Osaka,Japan Open,9/11/23,WTA250,Outdoor,Hard,1st Round,3,Savinykh V.,Friedsam A.L.,171,94,425,750,6,4,1,6,6,3,2,1,Completed,2.63,1.5,2.48,1.59,2.63,1.73,2.46,1.56
43,Osaka,Japan Open,9/11/23,WTA250,Outdoor,Hard,1st Round,3,Putintseva Y.,Shnaider D.,88,83,767,790,6,2,6,3,,,2,0,Completed,1.53,2.5,1.55,2.58,1.6,2.58,1.54,2.43
43,Osaka,Japan Open,9/12/23,WTA250,Outdoor,Hard,1st Round,3,Mandlik E.,Parry D.,167,90,432,757,7,5,6,2,,,2,0,Completed,1.73,2.1,1.68,2.27,1.75,2.27,1.68,2.16
43,Osaka,Japan Open,9/12/23,WTA250,Outdoor,Hard,1st Round,3,Uchijima M.,Raina A.,174,181,419,400,6,4,6,2,,,2,0,Completed,1.5,2.63,1.52,2.66,1.53,2.75,1.49,2.57
43,Osaka,Japan Open,9/12/23,WTA250,Outdoor,Hard,1st Round,3,Udvardy P.,Maria T.,126,48,572,1125,2,6,6,4,7,6,2,1,Completed,4.5,1.2,5.28,1.18,5.28,1.2,4.83,1.18
43,Osaka,Japan Open,9/12/23,WTA250,Outdoor,Hard,1st Round,3,Dart H.,Fruhvirtova L.,161,68,457,884,7,5,5,7,6,2,2,1,Completed,1.91,1.91,1.93,1.94,1.95,1.94,1.91,1.9
43,Osaka,Japan Open,9/12/23,WTA250,Outdoor,Hard,1st Round,3,Ponchet J.,Golubic V.,140,107,513,659,6,4,6,2,,,2,0,Completed,3.5,1.3,3.68,1.31,3.68,1.4,3.33,1.32
43,Osaka,Japan Open,9/12/23,WTA250,Outdoor,Hard,1st Round,3,Kalinskaya A.,Niemeier J.,92,136,755,533,6,4,6,4,,,2,0,Completed,1.36,3.2,1.4,3.13,1.43,3.4,1.36,3.13
43,Osaka,Japan Open,9/12/23,WTA250,Outdoor,Hard,1st Round,3,Hontama M.,Jang S.,176,155,418,465,7,5,0,6,6,2,2,1,Completed,2,1.8,2.06,1.83,2.06,1.9,1.94,1.83
43,Osaka,Japan Open,9/12/23,WTA250,Outdoor,Hard,1st Round,3,Marino R.,Hibino N.,129,81,559,804,6,3,6,4,,,2,0,Completed,2.2,1.67,2.37,1.64,2.37,1.71,2.21,1.65
43,Osaka,Japan Open,9/12/23,WTA250,Outdoor,Hard,1st Round,3,Sakatsume H.,Eala A.,184,195,386,372,6,0,6,3,,,2,0,Completed,1.8,2,1.75,2.16,1.9,2.2,1.77,2.03
43,Osaka,Japan Open,9/12/23,WTA250,Outdoor,Hard,1st Round,3,Hartono A.,Doi M.,191,329,378,184,6,2,3,6,6,3,2,1,Completed,1.62,2.3,1.58,2.5,1.63,2.63,1.57,2.39
43,Osaka,Japan Open,9/12/23,WTA250,Outdoor,Hard,1st Round,3,Zhu L.,Wang Xiy.,35,91,1268,756,6,4,6,4,,,2,0,Completed,1.67,2.2,1.72,2.21,1.8,2.21,1.73,2.12
43,Osaka,Japan Open,9/13/23,WTA250,Outdoor,Hard,1st Round,3,Wang Xin.,Teichmann J.,39,138,1261,517,7,6,6,3,,,2,0,Completed,1.44,2.75,1.48,2.79,1.5,3,1.45,2.7
43,Osaka,Japan Open,9/13/23,WTA250,Outdoor,Hard,2nd Round,3,Putintseva Y.,Savinykh V.,88,171,767,425,6,1,6,2,,,2,0,Completed,1.29,3.75,1.26,4.26,1.31,4.26,1.26,3.9
43,Osaka,Japan Open,9/13/23,WTA250,Outdoor,Hard,2nd Round,3,Kalinskaya A.,Dart H.,92,161,755,457,7,6,6,2,,,2,0,Completed,1.36,3.2,1.35,3.47,1.4,3.95,1.33,3.27
43,Osaka,Japan Open,9/13/23,WTA250,Outdoor,Hard,2nd Round,3,Hontama M.,Podoroska N.,176,71,418,866,6,3,6,3,,,2,0,Completed,2,1.8,2.08,1.82,2.19,1.86,1.99,1.8
43,Osaka,Japan Open,9/13/23,WTA250,Outdoor,Hard,2nd Round,3,Krueger A.,Ponchet J.,123,140,577,513,6,4,6,1,,,2,0,Completed,1.4,3,1.38,3.29,1.43,3.29,1.38,2.97
43,Osaka,Japan Open,9/14/23,WTA250,Outdoor,Hard,2nd Round,3,Mandlik E.,Marino R.,167,129,432,559,7,5,3,6,6,1,2,1,Completed,1.91,1.91,2.03,1.86,2.03,2,1.91,1.88
43,Osaka,Japan Open,9/14/23,WTA250,Outdoor,Hard,2nd Round,3,Hartono A.,Udvardy P.,191,126,378,572,6,2,6,0,,,2,0,Completed,1.67,2.2,1.7,2.26,1.74,2.29,1.67,2.17
43,Osaka,Japan Open,9/14/23,WTA250,Outdoor,Hard,2nd Round,3,Zhu L.,Uchijima M.,35,174,1268,419,6,4,4,6,6,1,2,1,Completed,1.25,4,1.3,3.82,1.3,4,1.27,3.65
43,Osaka,Japan Open,9/14/23,WTA250,Outdoor,Hard,2nd Round,3,Wang Xin.,Sakatsume H.,39,184,1261,386,6,4,6,2,,,2,0,Completed,1.29,3.75,1.28,4.02,1.31,4.02,1.29,3.62
43,Osaka,Japan Open,9/15/23,WTA250,Outdoor,Hard,Quarterfinals,3,Krueger A.,Kalinskaya A.,123,92,577,755,6,3,6,1,,,2,0,Completed,2.3,1.62,2.57,1.57,2.6,1.63,2.43,1.55
43,Osaka,Japan Open,9/15/23,WTA250,Outdoor,Hard,Quarterfinals,3,Wang Xin.,Putintseva Y.,39,88,1261,767,7,6,6,7,6,3,2,1,Completed,1.73,2.1,1.78,2.16,1.8,2.23,1.73,2.09
43,Osaka,Japan Open,9/15/23,WTA250,Outdoor,Hard,Quarterfinals,3,Hontama M.,Hartono A.,176,191,418,378,6,7,6,4,6,1,2,1,Completed,1.53,2.5,1.61,2.49,1.63,2.5,1.56,2.39
43,Osaka,Japan Open,9/15/23,WTA250,Outdoor,Hard,Quarterfinals,3,Zhu L.,Mandlik E.,35,167,1268,432,6,3,6,2,,,2,0,Completed,1.3,3.5,1.29,3.98,1.39,3.98,1.3,3.48
43,Osaka,Japan Open,9/16/23,WTA250,Outdoor,Hard,Semifinals,3,Krueger A.,Hontama M.,123,176,577,418,6,3,6,3,,,2,0,Completed,1.4,3,1.46,2.95,1.47,3,1.42,2.85
43,Osaka,Japan Open,9/16/23,WTA250,Outdoor,Hard,Semifinals,3,Zhu L.,Wang Xin.,35,39,1268,1261,7,5,7,6,,,2,0,Completed,1.8,2,1.77,2.18,1.86,2.18,1.76,2.05
43,Osaka,Japan Open,9/17/23,WTA250,Outdoor,Hard,The Final,3,Krueger A.,Zhu L.,123,35,577,1268,6,3,7,6,,,2,0,Completed,2.3,1.62,2.42,1.64,2.42,1.66,2.31,1.61
44,San Diego,San Diego Open,9/11/23,WTA500,Outdoor,Hard,1st Round,3,Potapova A.,Parks A.,27,46,1615,1168,6,2,5,7,6,4,2,1,Completed,1.5,2.63,1.55,2.58,1.56,2.87,1.5,2.55
44,San Diego,San Diego Open,9/11/23,WTA500,Outdoor,Hard,1st Round,3,Navarro E.,Paolini J.,61,33,943,1330,7,5,6,0,,,2,0,Completed,2,1.8,1.83,2.05,2,2.05,1.91,1.89
44,San Diego,San Diego Open,9/12/23,WTA500,Outdoor,Hard,1st Round,3,Volynets K.,Ngounoue C.,117,477,604,109,2,6,6,4,6,2,2,1,Completed,1.57,2.38,1.62,2.41,1.62,2.41,1.59,2.35
44,San Diego,San Diego Open,9/12/23,WTA500,Outdoor,Hard,1st Round,3,Osorio M.,Frech M.,75,67,832,888,6,3,1,6,6,4,2,1,Completed,1.57,2.38,1.63,2.39,1.63,2.45,1.58,2.35
44,San Diego,San Diego Open,9/12/23,WTA500,Outdoor,Hard,1st Round,3,Sasnovich A.,Bencic B.,102,15,686,2715,6,3,3,6,6,2,2,1,Completed,4,1.25,3.51,1.33,4,1.33,3.51,1.29
44,San Diego,San Diego Open,9/12/23,WTA500,Outdoor,Hard,1st Round,3,Kalinina A.,Pliskova Ka.,28,34,1537,1325,7,6,0,6,6,3,2,1,Completed,2.38,1.57,2.39,1.63,2.42,1.63,2.33,1.58
44,San Diego,San Diego Open,9/12/23,WTA500,Outdoor,Hard,1st Round,3,Kostyuk M.,Linette M.,45,24,1170,1816,6,2,7,6,,,2,0,Completed,1.62,2.3,1.64,2.37,1.64,2.38,1.61,2.29
44,San Diego,San Diego Open,9/12/23,WTA500,Outdoor,Hard,1st Round,3,Collins D.,Chirico L.,43,213,1192,342,7,5,6,0,,,2,0,Completed,1.1,7,1.12,7.16,1.16,7.25,1.11,6.45
44,San Diego,San Diego Open,9/12/23,WTA500,Outdoor,Hard,1st Round,3,Kenin S.,Kudermetova V.,93,18,752,2250,6,4,6,4,,,2,0,Completed,2.2,1.67,2.32,1.66,2.32,1.72,2.23,1.64
44,San Diego,San Diego Open,9/12/23,WTA500,Outdoor,Hard,1st Round,3,Ostapenko J.,Alexandrova E.,16,19,2580,2250,7,6,6,7,7,5,2,1,Completed,1.91,1.91,1.96,1.9,1.98,2,1.9,1.88
44,San Diego,San Diego Open,9/13/23,WTA500,Outdoor,Hard,1st Round,3,Stephens S.,Mertens E.,36,29,1265,1509,6,1,6,3,,,2,0,Completed,2.2,1.67,2.28,1.68,2.33,1.76,2.18,1.67
44,San Diego,San Diego Open,9/13/23,WTA500,Outdoor,Hard,1st Round,3,Haddad Maia B.,Fernandez L.A.,20,74,2220,835,6,3,5,7,6,2,2,1,Completed,1.8,2,1.83,2.05,1.83,2.14,1.79,2
44,San Diego,San Diego Open,9/13/23,WTA500,Outdoor,Hard,2nd Round,3,Sakkari M.,Osorio M.,9,75,3525,832,6,3,2,2,,,1,0,Retired,1.4,3,1.38,3.29,1.42,3.3,1.38,3.01
44,San Diego,San Diego Open,9/13/23,WTA500,Outdoor,Hard,2nd Round,3,Kenin S.,Volynets K.,93,117,752,604,1,6,6,4,6,2,2,1,Completed,1.3,3.5,1.3,3.88,1.33,4,1.29,3.49
44,San Diego,San Diego Open,9/13/23,WTA500,Outdoor,Hard,2nd Round,3,Potapova A.,Jabeur O.,27,7,1615,3771,6,4,7,6,,,2,0,Completed,2.75,1.44,2.83,1.49,3.09,1.5,2.7,1.45
44,San Diego,San Diego Open,9/13/23,WTA500,Outdoor,Hard,2nd Round,3,Navarro E.,Sasnovich A.,61,102,943,686,7,5,6,4,,,2,0,Completed,1.73,2.1,1.79,2.13,1.8,2.2,1.73,2.08
44,San Diego,San Diego Open,9/13/23,WTA500,Outdoor,Hard,2nd Round,3,Krejcikova B.,Kalinina A.,13,28,2751,1537,6,3,6,2,,,2,0,Completed,1.62,2.3,1.68,2.3,1.68,2.56,1.63,2.24
44,San Diego,San Diego Open,9/13/23,WTA500,Outdoor,Hard,2nd Round,3,Collins D.,Ostapenko J.,43,16,1192,2580,2,6,6,3,6,4,2,1,Completed,2,1.8,2,1.88,2.02,1.88,1.97,1.82
44,San Diego,San Diego Open,9/14/23,WTA500,Outdoor,Hard,2nd Round,3,Garcia C.,Stephens S.,10,36,3050,1265,6,3,3,6,6,1,2,1,Completed,2.1,1.73,2.03,1.87,2.25,1.87,1.99,1.81
44,San Diego,San Diego Open,9/14/23,WTA500,Outdoor,Hard,2nd Round,3,Haddad Maia B.,Kostyuk M.,20,45,2220,1170,7,5,6,7,6,2,2,1,Completed,1.53,2.5,1.55,2.61,1.62,2.88,1.55,2.43
44,San Diego,San Diego Open,9/14/23,WTA500,Outdoor,Hard,Quarterfinals,3,Kenin S.,Potapova A.,93,27,752,1615,6,2,6,3,,,2,0,Completed,2.2,1.67,2.27,1.71,2.27,1.73,2.18,1.68
44,San Diego,San Diego Open,9/14/23,WTA500,Outdoor,Hard,Quarterfinals,3,Collins D.,Garcia C.,43,10,1192,3050,6,2,6,3,,,2,0,Completed,1.53,2.5,1.63,2.43,1.64,2.6,1.57,2.39
44,San Diego,San Diego Open,9/15/23,WTA500,Outdoor,Hard,Quarterfinals,3,Krejcikova B.,Haddad Maia B.,13,20,2751,2220,6,4,6,3,,,2,0,Completed,1.8,2,1.88,2.03,1.92,2.1,1.8,1.99
44,San Diego,San Diego Open,9/15/23,WTA500,Outdoor,Hard,Quarterfinals,3,Navarro E.,Sakkari M.,61,9,943,3525,6,4,0,6,7,6,2,1,Completed,2.75,1.44,2.73,1.52,2.8,1.53,2.63,1.48
44,San Diego,San Diego Open,9/15/23,WTA500,Outdoor,Hard,Semifinals,3,Krejcikova B.,Collins D.,13,43,2751,1192,3,6,7,5,6,2,2,1,Completed,2.3,1.62,2.32,1.69,2.4,1.69,2.26,1.63
44,San Diego,San Diego Open,9/16/23,WTA500,Outdoor,Hard,Semifinals,3,Kenin S.,Navarro E.,93,61,752,943,6,2,5,7,6,4,2,1,Completed,1.73,2.1,1.88,2.04,1.88,2.12,1.8,2
44,San Diego,San Diego Open,9/17/23,WTA500,Outdoor,Hard,The Final,3,Krejcikova B.,Kenin S.,13,93,2751,752,6,4,2,6,6,4,2,1,Completed,1.53,2.5,1.6,2.51,1.6,2.68,1.54,2.44
45,Guadalajara,Guadalajara Open,9/17/23,WTA1000,Outdoor,Hard,1st Round,3,Bucsa C.,Mladenovic K.,87,192,775,381,6,0,6,0,,,2,0,Completed,1.29,3.75,1.23,4.68,1.29,4.68,1.23,4.1
45,Guadalajara,Guadalajara Open,9/17/23,WTA1000,Outdoor,Hard,1st Round,3,Sasnovich A.,Rus A.,89,47,753,1152,6,1,7,6,,,2,0,Completed,1.62,2.3,1.64,2.39,1.68,2.44,1.61,2.29
45,Guadalajara,Guadalajara Open,9/17/23,WTA1000,Outdoor,Hard,1st Round,3,Mertens E.,Wickmayer Y.,29,70,1509,850,7,6,6,2,,,2,0,Completed,1.44,2.75,1.4,3.19,1.46,3.19,1.39,2.97
45,Guadalajara,Guadalajara Open,9/17/23,WTA1000,Outdoor,Hard,1st Round,3,Paolini J.,Chirico L.,35,201,1330,365,6,0,7,6,,,2,0,Completed,1.25,4,1.24,4.45,1.26,4.45,1.23,4.11
45,Guadalajara,Guadalajara Open,9/17/23,WTA1000,Outdoor,Hard,1st Round,3,Parks A.,Davis L.,45,55,1168,1004,6,3,6,2,,,2,0,Completed,1.8,2,1.8,2.11,2,2.11,1.85,1.95
45,Guadalajara,Guadalajara Open,9/17/23,WTA1000,Outdoor,Hard,1st Round,3,Baptiste H.,Fernandez L.,174,74,433,835,6,2,6,1,,,2,0,Completed,,,1.03,16.39,1.04,20.04,1.03,13.16
45,Guadalajara,Guadalajara Open,9/17/23,WTA1000,Outdoor,Hard,1st Round,3,Trevisan M.,Schuurs D.,54,136,1037,451,6,2,6,0,,,2,0,Completed,1.14,5.5,1.15,6.27,1.17,6.27,1.15,5.44
45,Guadalajara,Guadalajara Open,9/17/23,WTA1000,Outdoor,Hard,1st Round,3,Pliskova Ka.,Shibahara E.,36,588,1325,70,7,5,6,2,,,2,0,Completed,1.08,8,1.1,8.83,1.1,8.83,1.08,7.69
45,Guadalajara,Guadalajara Open,9/17/23,WTA1000,Outdoor,Hard,1st Round,3,Yastremska D.,Sanchez A.S.,102,438,665,128,7,6,6,4,,,2,0,Completed,1.06,10,1.07,11.78,1.09,11.86,1.06,9.35
45,Guadalajara,Guadalajara Open,9/17/23,WTA1000,Outdoor,Hard,1st Round,3,Kalinina A.,Min G.,28,344,1562,177,6,2,6,0,,,2,0,Completed,1.13,6,1.11,7.92,1.18,8.37,1.11,6.68
45,Guadalajara,Guadalajara Open,9/17/23,WTA1000,Outdoor,Hard,1st Round,3,Bouchard E.,Zarazua R.,248,181,277,420,6,1,7,6,,,2,0,Completed,2.1,1.73,2.16,1.77,2.2,1.83,2.1,1.73
45,Guadalajara,Guadalajara Open,9/17/23,WTA1000,Outdoor,Hard,1st Round,3,Townsend T.,Tomljanovic A.,101,297,671,211,7,6,6,4,,,2,0,Completed,1.44,2.75,1.5,2.75,1.5,2.78,1.47,2.66
45,Guadalajara,Guadalajara Open,9/18/23,WTA1000,Outdoor,Hard,1st Round,3,Fernandez L.A.,Muhammad A.,74,349,835,173,6,1,6,3,,,2,0,Completed,1.13,6,1.13,7.08,1.14,7.08,1.12,6.28
45,Guadalajara,Guadalajara Open,9/18/23,WTA1000,Outdoor,Hard,1st Round,3,Stephens S.,Li A.,38,164,1265,462,7,5,6,4,,,2,0,Completed,1.33,3.4,1.41,3.14,1.42,3.4,1.37,3.05
45,Guadalajara,Guadalajara Open,9/18/23,WTA1000,Outdoor,Hard,1st Round,3,Hunter S.,Shymanovich I.,157,160,470,466,6,3,6,4,,,2,0,Completed,1.73,2.1,1.75,2.18,1.77,2.2,1.72,2.11
45,Guadalajara,Guadalajara Open,9/18/23,WTA1000,Outdoor,Hard,1st Round,3,Giorgi C.,Sherif M.,56,33,983,1385,7,5,6,3,,,2,0,Completed,1.44,2.75,1.38,3.28,1.5,3.28,1.39,2.98
45,Guadalajara,Guadalajara Open,9/18/23,WTA1000,Outdoor,Hard,1st Round,3,Dolehide C.,Stearns P.,111,43,646,1186,6,7,7,6,7,6,2,1,Completed,3.5,1.3,3.66,1.32,3.88,1.36,3.4,1.31
45,Guadalajara,Guadalajara Open,9/18/23,WTA1000,Outdoor,Hard,1st Round,3,Azarenka V.,Montgomery R.,23,147,2065,499,6,1,6,1,,,2,0,Completed,1.14,5.5,1.15,6.23,1.17,6.23,1.14,5.6
45,Guadalajara,Guadalajara Open,9/18/23,WTA1000,Outdoor,Hard,1st Round,3,Frech M.,Osorio M.,66,16,889,2580,6,1,6,2,,,2,0,Completed,2,1.8,2.03,1.86,2.03,1.86,1.98,1.81
45,Guadalajara,Guadalajara Open,9/18/23,WTA1000,Outdoor,Hard,1st Round,3,Kostyuk M.,Fung S.,42,226,1195,313,6,3,2,6,6,0,2,1,Completed,1.08,8,1.09,9.6,1.1,9.6,1.08,7.47
45,Guadalajara,Guadalajara Open,9/18/23,WTA1000,Outdoor,Hard,1st Round,3,Navarro E.,Mateas M.,49,348,1123,174,6,0,6,4,,,2,0,Completed,1.08,8,1.09,8.91,1.1,9.02,1.09,7.59
45,Guadalajara,Guadalajara Open,9/18/23,WTA1000,Outdoor,Hard,1st Round,3,Arango E.,Potapova A.,180,26,421,1685,6,4,6,3,,,2,0,Completed,4.5,1.2,5.32,1.19,5.4,1.25,4.52,1.2
45,Guadalajara,Guadalajara Open,9/19/23,WTA1000,Outdoor,Hard,1st Round,3,Kenin S.,Zhao C.,53,242,1042,297,6,4,6,3,,,2,0,Completed,1.1,7,1.1,8.3,1.12,8.3,1.09,7.03
45,Guadalajara,Guadalajara Open,9/19/23,WTA1000,Outdoor,Hard,1st Round,3,Vickery S.,Collins D.,175,34,432,1376,7,6,,,,,1,0,Retired,5.5,1.14,6.18,1.15,6.18,1.18,5.37,1.14
